rule_id,entity_id,entity_origin,target_origin,compound_name,synonyms,compound_class,subclass,formula,exact_mass,ion_mode,adduct,reported_precursor_mz,reported_fragments,reported_neutral_losses,literature_status,derivation_id,evidence_ids,review_status,review_note
cmp_4eeeac3b6d678b,entity_4eeeac3b6d678b86,reported,reported,6’-O-E-4-Coumaroyl-isoglabranin (isocoumglabranin),,betalain,,C39H42N2O20,858.23309175392,,,859.2403,830.24;829.23;827.25;826.24;825.23;824.23;823.22;822.21;821.2;819.25;817.23;815.25;814.24;813.23;812.23;811.22;809.24;807.22;805.21;803.19;801.23;799.26;797.24;796.23;795.22;794.22;793.21;789.23;787.22;786.21;785.24;783.22;779.23;777.21;773.24;771.22;770.22;769.21;768.2;767.23;765.21;755.23;753.21;751.2;735.2;733.19;697.19;696.18;695.19;694.19;693.18;690.2;681.19;680.18;679.18;678.17;677.16;676.17;675.17;669.19;668.18;667.18;666.2;665.18;664.19;663.18;662.17;661.17;660.16;659.15;657.19;655.18;653.2;651.18;650.18;649.17;648.19;647.19;646.18;645.17;643.16;641.14;639.18;637.19;635.19;634.19;633.18;632.17;631.16;627.18;625.17;624.16;623.17;621.17;620.2;619.19;618.18;617.19;616.18;615.17;614.16;611.19;609.17;607.16;606.15;605.19;604.18;603.16;594.18;593.19;591.16;589.15;587.18;581.19;579.17;578.16;577.19;575.18;573.15;571.13;565.19;563.18;562.17;561.16;560.15;559.18;557.17;547.18;545.17;543.15;533.14;532.13;531.12;517.15;515.13;514.12;513.11;505.15;504.15;503.13;502.13;501.13;500.14;499.13;497.12;495.1;488.13;487.13;486.14;485.12;484.12;483.12;481.12;479.11;475.13;472.14;471.13;470.12;469.13;468.13;463.13;461.12;457.12;454.13;453.12;452.11;445.12;443.11;441.14;431.13;429.14;427.11;425.12;419.13;417.14;416.11;415.12;414.12;413.12;411.13;403.14;401.12;399.11;398.1;397.13;395.11;389.1;388.09;387.08;386.07;385.13;383.11;381.1;375.12;374.11;373.1;372.1;371.09;370.08;369.07;361.1;360.1;359.12;358.12;357.11;356.1;355.09;354.08;353.08;351.06;349.1;347.09;345.11;343.13;342.08;341.11;339.1;338.09;337.08;336.07;335.09;331.09;330.08;329.11;327.1;326.09;325.12;324.08;323.1;319.09;317.08;316.07;315.1;314.09;313.08;312.07;310.09;308.08;306.07;303.1;301.08;300.07;299.07;298.06;296.08;287.1;285.09;283.07;281.08;280.07;267.06;265.08;264.07;263.07;262.06;255.09;253.07;251.07;249.08;247.07;245.06;237.08;235.07;233.06;223.07;211.07;196.06;195.05;194.04;193.04;182.08;180.04;179.03;178.05;177.04;165.05;164.05;163.04;162.03;149.06;148.05;147.04;139.04;135.04;123.04;122.04;119.05;118.04;111.04;109.03;108.02;107.05;106.04,,reported,,chunk_ba6f252308e34a8f4ad4,candidate,Structured compound record mined from local corpus text.
cmp_87f5f1d81b1790,entity_87f5f1d81b179096,reported,reported,Neocoumglabranin,,betalain,,C39H40N2O20,856.21744168946,,,857.2247,828.22;827.21;825.23;823.22;822.21;821.2;820.2;819.19;817.23;815.21;814.21;813.23;811.22;810.21;809.2;807.22;805.21;803.19;801.18;799.22;797.24;795.22;793.21;792.2;791.19;787.22;785.2;784.2;781.21;777.21;775.2;769.21;767.19;766.19;763.2;751.2;749.18;731.17;695.17;694.16;693.18;692.17;691.16;679.18;678.17;677.16;676.15;675.15;674.16;673.15;667.18;666.17;665.16;664.19;663.18;661.17;660.16;659.15;658.14;657.14;655.18;653.16;651.18;650.18;649.17;648.19;647.15;646.18;645.17;643.16;641.14;639.12;637.17;635.17;634.19;633.18;632.17;631.16;630.15;629.14;628.17;625.17;623.15;622.14;621.16;620.2;619.16;618.18;617.19;616.18;615.17;614.16;613.15;607.16;605.14;604.18;603.15;602.19;601.15;593.19;589.19;587.13;585.14;581.19;579.17;578.16;577.19;575.18;565.19;563.18;562.17;561.16;560.15;559.18;557.17;547.18;545.17;543.15;531.12;530.12;529.11;515.13;513.11;512.11;511.1;503.13;502.13;501.13;500.14;499.13;497.12;495.1;493.09;488.13;487.13;486.14;485.12;484.12;483.12;482.13;479.11;477.09;473.12;472.14;471.13;470.12;469.13;468.13;467.11;466.11;461.12;459.1;458.14;456.15;455.11;454.13;453.12;452.11;443.13;441.09;440.13;431.13;429.14;425.12;423.08;419.13;417.14;416.11;415.12;414.12;413.12;411.13;403.14;401.12;399.11;398.1;397.13;395.11;387.08;386.07;385.07;384.06;383.11;381.1;373.1;372.1;371.09;370.08;369.07;368.06;367.06;359.09;358.08;357.11;356.1;355.09;354.08;353.08;352.07;347.09;345.07;343.09;341.11;340.07;339.1;338.09;337.08;333.07;332.06;329.08;328.07;327.1;325.08;324.07;320.08;317.08;315.06;314.05;312.07;306.07;301.08;299.07;283.07;279.06;278.05;267.09;265.05;263.07;261.05;255.09;253.07;251.07;249.05;247.03;237.08;235.06;233.06;221.06;209.06;207.05;194.04;193.04;191.06;181.05;180.04;179.03;178.05;177.04;175.06;165.05;164.05;163.04;162.03;150.05;149.06;148.05;147.04;139.04;135.04;123.04;122.04;121.03;119.05;118.04;111.04;109.03;108.02;107.05;106.04,,reported,,chunk_c5a9e22be1d53064ec84,candidate,Structured compound record mined from local corpus text.
cmp_53666f591c8e1f,entity_53666f591c8e1f5e,reported,reported,6’’-O-Rhamnosyl-glabranin,,betalain,,C36H46N2O22,858.25422112198,,,859.2615,830.26;829.25;827.27;825.26;823.24;821.22;819.27;817.25;815.27;814.26;813.26;812.25;811.24;809.26;807.25;805.23;801.26;799.28;797.26;795.25;789.26;787.24;786.23;785.26;783.25;773.26;771.25;769.23;753.23;751.22;713.2;712.2;711.19;697.21;695.19;694.19;693.18;690.22;685.21;683.19;681.21;679.2;677.18;675.17;669.21;667.2;666.22;665.18;664.21;663.2;661.19;659.17;655.2;651.2;650.21;649.19;648.21;647.21;646.2;645.19;643.2;641.18;637.19;634.21;633.2;632.19;625.19;623.17;621.2;620.22;619.21;618.2;617.21;616.2;615.19;614.18;607.18;605.21;604.2;594.2;593.21;589.21;587.2;581.21;579.19;578.18;577.21;575.2;565.21;563.2;562.19;561.18;560.17;559.2;557.19;551.15;550.14;549.14;547.2;545.19;535.16;533.14;532.13;531.12;523.16;521.14;520.17;519.16;518.15;517.15;515.13;513.11;507.16;505.15;504.15;503.13;502.16;501.15;500.14;499.13;497.12;493.15;489.15;488.15;487.13;486.14;481.15;479.13;475.13;471.17;470.14;469.13;468.13;463.13;461.12;459.15;447.15;445.12;443.11;441.14;435.15;433.13;432.13;431.15;429.14;419.15;417.14;415.12;414.12;413.14;411.13;401.14;399.13;389.1;388.09;387.08;386.07;375.12;374.11;373.1;372.1;371.09;370.08;369.07;361.1;360.1;359.12;358.11;357.11;356.1;355.09;354.08;353.08;351.06;349.1;347.09;345.11;343.13;342.09;341.11;340.1;339.1;338.09;337.08;335.09;331.09;330.08;329.11;327.1;326.09;325.09;324.08;323.1;319.09;317.08;316.07;315.1;314.09;313.08;308.09;307.08;306.07;303.1;301.08;300.07;299.07;298.06;297.1;287.1;285.1;283.07;281.08;280.07;279.09;273.1;271.08;270.07;269.1;267.09;265.08;264.07;263.07;262.06;257.1;255.09;253.07;252.06;251.07;249.08;247.07;245.06;239.09;237.08;235.07;233.06;223.07;211.07;196.06;195.05;194.04;193.04;182.08;180.04;179.03;178.05;177.04;165.05;164.05;163.04;162.03;149.06;148.05;147.04;139.04;135.04;123.04;122.04;119.05;118.04;111.04;109.03;108.02;107.05;106.04,,reported,,chunk_ae134f732c056186e183,candidate,Structured compound record mined from local corpus text.
cmp_12aeed3f58ca60,entity_12aeed3f58ca60e8,reported,reported,6’’-O-Rhamnosyl-isoglabranin,,betalain,,C36H46N2O22,858.25422112198,,,859.2615,830.26;829.25;827.27;825.26;823.24;821.22;819.27;817.25;815.27;814.26;813.26;812.25;811.24;809.26;807.25;805.23;801.26;799.28;797.26;795.25;789.26;787.24;786.23;785.26;783.25;773.26;771.25;769.23;753.23;751.22;713.2;712.2;711.19;697.21;695.19;694.19;693.18;690.22;685.21;683.19;681.21;679.2;677.18;675.17;669.21;667.2;666.22;665.18;664.21;663.2;661.19;659.17;655.2;651.2;650.21;649.19;648.21;647.21;646.2;645.19;643.2;641.18;637.19;634.21;633.2;632.19;625.19;623.17;621.2;620.22;619.21;618.2;617.21;616.2;615.19;614.18;607.18;605.21;604.2;594.2;593.21;589.21;587.2;581.21;579.19;578.18;577.21;575.2;565.21;563.2;562.19;561.18;560.17;559.2;557.19;551.15;550.14;549.14;547.2;545.19;535.16;533.14;532.13;531.12;523.16;521.14;520.17;519.16;518.15;517.15;515.13;513.11;507.16;505.15;504.15;503.13;502.16;501.15;500.14;499.13;497.12;493.15;489.15;488.15;487.13;486.14;481.15;479.13;475.13;471.17;470.14;469.13;468.13;463.13;461.12;459.15;447.15;445.12;443.11;441.14;435.15;433.13;432.13;431.15;429.14;419.15;417.14;415.12;414.12;413.14;411.13;401.14;399.13;389.1;388.09;387.08;386.07;375.12;374.11;373.1;372.1;371.09;370.08;369.07;361.1;360.1;359.12;358.11;357.11;356.1;355.09;354.08;353.08;351.06;349.1;347.09;345.11;343.13;342.09;341.11;340.1;339.1;338.09;337.08;335.09;331.09;330.08;329.11;327.1;326.09;325.09;324.08;323.1;319.09;317.08;316.07;315.1;314.09;313.08;308.09;307.08;306.07;303.1;301.08;300.07;299.07;298.06;297.1;287.1;285.1;283.07;281.08;280.07;279.09;273.1;271.08;270.07;269.1;267.09;265.08;264.07;263.07;262.06;257.1;255.09;253.07;252.06;251.07;249.08;247.07;245.06;239.09;237.08;235.07;233.06;223.07;211.07;196.06;195.05;194.04;193.04;182.08;180.04;179.03;178.05;177.04;165.05;164.05;163.04;162.03;149.06;148.05;147.04;139.04;135.04;123.04;122.04;119.05;118.04;111.04;109.03;108.02;107.05;106.04,,reported,,chunk_ef3b59ee62bcdacbb475,candidate,Structured compound record mined from local corpus text.
cmp_8f256a12bd882c,entity_8f256a12bd882c78,reported,reported,Cafglabranin (6’-O-E-Caffeoyl-glabranin),,betalain,,C39H42N2O21,874.22800637349,,,875.2353,846.23;845.22;843.25;842.24;841.23;840.22;839.21;838.21;837.2;835.24;833.22;831.25;830.24;829.23;828.22;827.21;825.23;823.22;821.2;819.19;817.23;815.25;813.23;812.23;811.22;810.21;809.2;805.23;803.21;802.21;801.23;799.22;795.22;793.21;789.23;787.22;786.21;785.2;784.2;783.22;781.21;771.22;769.21;767.19;751.2;749.18;713.18;712.17;711.17;706.2;697.19;696.18;695.17;694.16;693.16;685.19;684.18;683.17;682.2;681.19;680.18;679.17;678.17;677.16;676.15;675.15;673.19;671.17;669.19;667.18;666.18;665.16;664.19;663.18;662.17;661.17;659.15;657.14;655.18;653.16;651.18;650.18;649.18;648.17;647.15;643.18;641.16;640.15;639.18;637.17;636.19;635.18;634.18;633.18;632.17;631.17;630.16;627.18;625.17;623.15;622.14;621.18;620.17;619.16;610.18;609.18;607.16;605.14;603.17;597.18;595.17;594.16;593.19;591.17;589.15;587.13;581.19;579.17;578.16;577.16;576.15;575.18;573.16;563.18;561.16;559.14;533.14;532.13;531.12;520.14;518.13;517.15;515.13;514.12;513.11;505.15;504.13;503.13;502.13;500.12;499.13;497.12;495.1;488.13;487.12;486.12;485.12;481.12;479.11;475.13;470.12;469.11;468.11;463.13;461.12;459.13;457.12;447.13;445.12;443.11;441.12;435.13;433.11;432.11;431.13;429.12;427.11;425.1;419.13;417.12;415.1;414.09;413.12;411.11;401.12;399.11;397.09;389.1;388.09;387.08;386.07;375.12;374.11;373.1;372.1;371.09;370.08;369.07;361.1;360.1;359.12;358.12;357.11;356.1;355.09;354.08;353.08;351.06;349.1;347.09;345.11;343.13;342.08;341.11;339.1;338.09;337.08;336.07;335.09;331.09;330.08;329.11;327.1;326.09;325.12;324.08;323.1;319.09;317.08;316.07;315.1;314.09;313.08;312.07;310.09;308.08;306.07;303.1;301.08;300.07;299.07;298.06;296.08;287.1;285.09;283.07;281.08;280.07;267.06;265.08;264.07;263.07;262.06;255.09;253.07;251.07;249.08;247.07;245.06;237.08;235.07;233.06;223.07;211.07;196.06;195.05;194.04;193.04;182.08;180.04;179.03;178.05;177.04;165.05;164.05;163.04;162.03;149.06;148.05;147.04;139.04;135.04;123.04;122.04;119.05;118.04;111.04;109.03;108.02;107.05;106.04,,reported,,chunk_acd05cd661c9c46dc012,candidate,Structured compound record mined from local corpus text.
cmp_900b0a7507c95f,entity_900b0a7507c95fca,reported,reported,Isocafglabranin (6’-O-E-Caffeoyl-isoglabranin),,betalain,,C39H42N2O21,874.22800637349,,,875.2353,846.23;845.22;843.25;842.24;841.23;840.22;839.21;838.21;837.2;835.24;833.22;831.25;830.24;829.23;828.22;827.21;825.23;823.22;821.2;819.19;817.23;815.25;813.23;812.23;811.22;810.21;809.2;805.23;803.21;802.21;801.23;799.22;795.22;793.21;789.23;787.22;786.21;785.2;784.2;783.22;781.21;771.22;769.21;767.19;751.2;749.18;713.18;712.17;711.17;706.2;697.19;696.18;695.17;694.16;693.16;685.19;684.18;683.17;682.2;681.19;680.18;679.17;678.17;677.16;676.15;675.15;673.19;671.17;669.19;667.18;666.18;665.16;664.19;663.18;662.17;661.17;659.15;657.14;655.18;653.16;651.18;650.18;649.18;648.17;647.15;643.18;641.16;640.15;639.18;637.17;636.19;635.18;634.18;633.18;632.17;631.17;630.16;627.18;625.17;623.15;622.14;621.18;620.17;619.16;610.18;609.18;607.16;605.14;603.17;597.18;595.17;594.16;593.19;591.17;589.15;587.13;581.19;579.17;578.16;577.16;576.15;575.18;573.16;563.18;561.16;559.14;533.14;532.13;531.12;520.14;518.13;517.15;515.13;514.12;513.11;505.15;504.13;503.13;502.13;500.12;499.13;497.12;495.1;488.13;487.12;486.12;485.12;481.12;479.11;475.13;470.12;469.11;468.11;463.13;461.12;459.13;457.12;447.13;445.12;443.11;441.12;435.13;433.11;432.11;431.13;429.12;427.11;425.1;419.13;417.12;415.1;414.09;413.12;411.11;401.12;399.11;397.09;389.1;388.09;387.08;386.07;375.12;374.11;373.1;372.1;371.09;370.08;369.07;361.1;360.1;359.12;358.12;357.11;356.1;355.09;354.08;353.08;351.06;349.1;347.09;345.11;343.13;342.08;341.11;339.1;338.09;337.08;336.07;335.09;331.09;330.08;329.11;327.1;326.09;325.12;324.08;323.1;319.09;317.08;316.07;315.1;314.09;313.08;312.07;310.09;308.08;306.07;303.1;301.08;300.07;299.07;298.06;296.08;287.1;285.09;283.07;281.08;280.07;267.06;265.08;264.07;263.07;262.06;255.09;253.07;251.07;249.08;247.07;245.06;237.08;235.07;233.06;223.07;211.07;196.06;195.05;194.04;193.04;182.08;180.04;179.03;178.05;177.04;165.05;164.05;163.04;162.03;149.06;148.05;147.04;139.04;135.04;123.04;122.04;119.05;118.04;111.04;109.03;108.02;107.05;106.04,,reported,,chunk_85fe72ef7a50ac707b2e,candidate,Structured compound record mined from local corpus text.
cmp_4afedfe72f654b,entity_4afedfe72f654b73,reported,reported,Bicoumglabranin (6’.6’’-Di-O-E-4-coumaroyl-glabranin),,betalain,,C48H48N2O22,1004.26987118644,,,1005.2772,976.27;975.27;973.29;972.28;971.27;970.26;969.26;968.25;967.24;965.28;963.27;961.29;960.28;959.27;958.26;957.26;955.28;953.26;951.25;949.23;947.27;945.29;943.28;942.27;941.26;940.25;939.25;935.27;933.26;932.25;931.28;929.26;925.27;923.25;919.28;917.26;916.25;915.25;914.24;913.27;911.25;901.27;899.25;897.23;881.24;879.22;841.23;840.22;839.21;836.24;825.23;824.23;823.22;822.21;821.2;813.23;812.24;811.22;810.22;809.22;807.22;805.21;803.19;797.24;796.22;795.22;794.23;793.22;792.21;791.21;789.21;787.2;783.22;780.23;779.22;778.21;777.21;771.22;769.21;767.22;766.23;765.23;764.22;763.22;762.22;761.21;760.2;755.23;753.21;751.22;750.22;740.22;739.22;735.23;733.21;727.22;725.21;724.2;723.23;721.21;711.23;709.21;708.2;707.2;706.19;705.22;703.2;697.19;696.18;695.17;693.22;691.2;689.19;681.19;680.18;679.18;678.17;677.16;675.17;669.19;668.18;667.18;665.2;663.18;662.17;661.17;660.16;659.15;657.19;655.18;653.2;651.18;650.17;649.17;648.19;647.19;646.18;645.17;643.16;641.14;639.18;637.17;635.19;633.17;632.17;631.16;627.18;625.17;624.16;623.19;621.17;617.19;616.18;615.17;614.16;611.19;609.17;607.16;606.15;605.16;603.16;593.18;591.16;589.15;587.18;575.18;573.15;571.13;563.18;561.16;560.15;559.18;557.17;547.18;545.17;543.15;533.14;532.13;531.12;517.15;515.13;514.12;513.11;505.15;504.15;503.13;502.13;501.13;499.13;497.12;495.1;488.13;487.13;486.14;485.12;484.12;483.12;481.12;479.11;475.13;472.14;471.13;470.12;469.12;468.13;463.13;461.12;457.12;454.13;453.12;452.11;445.12;443.11;431.13;427.11;425.12;419.13;417.12;416.11;415.14;413.12;411.13;403.14;401.12;399.11;398.1;397.13;395.11;389.1;388.09;387.08;386.07;385.13;383.11;381.1;375.12;374.11;373.1;372.1;371.09;370.08;369.07;361.1;360.1;359.12;358.12;357.11;356.1;355.09;354.08;353.08;351.06;349.1;347.09;345.11;343.13;342.08;341.11;339.1;338.09;337.08;336.07;335.09;331.09;330.08;329.11;327.1;326.09;325.12;324.08;323.1;319.09;317.08;316.07;315.1;314.09;313.08;312.07;310.09;308.08;306.07;303.1;301.08;300.07;299.07;298.06;296.08;287.1;285.09;283.07;281.08;280.07;267.06;265.08;264.07;263.07;262.06;255.09;253.07;251.07;249.08;247.07;245.06;237.08;235.07;233.06;223.07;211.07;196.06;195.05;194.04;193.04;182.08;180.04;179.03;178.05;177.04;165.05;164.05;163.04;162.03;149.06;148.05;147.04;139.04;135.04;123.04;122.04;119.05;118.04;111.04;109.03;108.02;107.05;106.04,,reported,,chunk_8a47aeb81fa23b467592,candidate,Structured compound record mined from local corpus text.
cmp_ae807386ea79e5,entity_ae807386ea79e5ce,reported,reported,2’’-O-glucosyl-bicoumglabranin,,betalain,,C54H58N2O27,1166.32269460659,,,1167.33,1138.33;1137.32;1135.34;1133.32;1131.31;1129.29;1127.34;1125.32;1123.34;1122.33;1121.32;1120.32;1119.31;1117.33;1115.31;1113.3;1109.32;1107.35;1105.33;1103.31;1097.32;1095.31;1094.3;1093.33;1091.31;1081.33;1079.31;1077.3;1061.3;1059.29;1005.28;1004.27;1003.28;1002.27;1001.27;998.29;989.28;987.27;986.26;985.27;983.26;977.28;975.29;974.29;973.27;972.28;971.27;969.26;967.26;961.29;959.27;958.27;957.28;956.28;955.28;954.27;953.26;951.25;947.27;945.28;943.28;942.28;941.27;940.26;935.27;933.26;931.26;929.26;928.29;927.28;926.27;925.28;924.27;923.26;922.25;917.26;915.25;913.28;912.27;902.27;901.28;899.25;897.23;895.27;889.28;887.26;886.25;885.28;883.27;873.28;871.27;870.26;869.25;868.24;867.27;865.25;855.27;853.25;841.23;839.24;837.22;825.23;823.22;821.22;812.24;810.22;809.22;808.23;807.22;805.21;796.22;794.23;792.21;791.21;780.23;779.22;778.21;777.22;776.22;769.21;767.21;762.22;761.21;760.2;751.2;749.23;739.22;737.23;733.21;727.22;725.23;724.2;723.21;722.21;721.21;719.22;711.23;709.21;707.2;706.19;705.22;703.2;697.19;696.18;695.17;693.22;691.2;681.19;679.18;678.17;677.16;669.19;667.18;665.2;663.18;661.17;659.15;653.2;651.18;649.17;647.19;645.17;643.16;639.18;635.19;633.17;632.17;630.18;627.18;625.17;621.17;614.16;609.17;607.16;591.16;589.15;575.18;573.18;563.18;561.18;557.17;545.17;533.14;531.12;517.15;515.13;513.11;504.15;502.13;501.13;499.13;497.12;488.13;486.14;484.12;483.12;472.14;471.13;470.12;461.12;454.13;453.12;452.11;443.11;431.13;425.12;419.13;417.12;416.11;415.14;413.12;403.14;401.12;399.11;398.1;397.13;395.11;389.1;388.09;387.08;386.07;385.13;383.11;375.12;374.11;373.1;372.1;371.09;370.08;369.07;361.1;360.1;359.12;358.12;357.11;356.1;355.09;354.08;353.08;351.06;349.1;347.09;345.11;343.13;342.08;341.11;339.1;337.08;335.09;331.09;330.08;329.11;327.1;326.09;325.12;324.08;323.1;319.09;317.08;316.07;315.1;314.09;313.08;306.07;303.1;301.08;300.07;299.07;298.06;287.1;285.09;283.07;281.08;280.07;267.06;265.08;264.07;263.07;262.06;255.09;251.07;249.08;247.07;245.06;237.08;235.07;233.06;223.07;211.07;196.06;195.05;194.04;193.04;182.08;180.04;179.03;178.05;177.04;165.05;164.05;163.04;162.03;149.06;148.05;147.04;139.04;135.04;123.04;122.04;119.05;118.04;111.04;109.03;108.02;107.05;106.04;98.02,,reported,,chunk_4a1d45673b90a2200249,candidate,Structured compound record mined from local corpus text.
cmp_517530dbdfd5b1,entity_517530dbdfd5b130,reported,reported,Histidine-bx (Muscaaurin VII),,betalain,,C15H16N4O6,348.10698425082,,,349.1143,329.09;322.1;321.12;320.11;319.1;318.11;317.12;316.09;315.11;314.1;313.09;312.09;311.08;309.12;307.1;306.11;305.12;304.12;303.11;302.1;301.09;300.1;299.11;298.08;297.1;295.08;293.12;292.12;291.11;290.1;289.13;288.12;287.11;286.11;285.1;284.07;283.08;282.08;281.08;280.07;279.11;278.1;277.09;276.1;275.11;274.11;273.13;272.09;271.12;269.1;268.07;267.06;266.09;265.08;264.07;263.07;262.08;261.1;260.1;259.08;258.09;257.07;253.08;252.07;251.07;250.06;249.05;248.08;247.07;246.09;245.06;244.07;243.09;242.09;241.11;240.08;239.07;238.09;237.09;236.08;235.07;234.06;233.06;232.05;231.04;230.09;225.09;224.08;223.07;222.06;221.09;219.08;218.09;217.06;215.09;213.09;212.08;211.07;210.06;209.06;208.05;207.08;206.09;205.06;204.08;197.09;196.06;195.08;194.04;193.06;192.05;191.07;190.06;189.09;188.08;187.07;186.07;184.06;183.05;182.04;181.06;180.07;179.07;178.05;177.07;176.03;175.05;174.07;173.06;172.05;170.04;169.05;168.03;167.07;166.06;165.07;164.05;163.05;162.07;158.04;157.04;156.08;155.07;154.06;153.05;152.07;151.07;150.07;149.06;148.05;147.06;144.03;142.05;141.07;140.03;139.05;138.04;137.03;136.05;134.07;132.03;130.05;129.04;128.08;126.07;125.05;124.04;123.06;122.05;121.04;120.04;119.02;118.04;116.03;115.03;114.05;113.05;112.09;111.06;110.07;109.04;108.06;107.05;106.07;105.03;1979;52;65;675;689;130,,reported,,chunk_6474bca373830f34812d,candidate,Structured compound record mined from local corpus text.
cmp_73cefc1d5013e2,entity_73cefc1d5013e272,reported,reported,Arginine-bx,,betalain,,C15H21N5O6,367.1491834164,,,368.1565,348.13;347.12;346.11;340.16;339.15;338.15;337.14;336.17;335.12;334.1;333.14;332.14;331.13;330.12;328.16;326.13;325.13;324.17;323.16;322.15;321.14;320.14;319.13;318.16;317.12;316.14;315.11;314.12;312.17;311.16;310.15;309.11;308.1;307.09;306.16;305.08;304.14;303.13;302.12;298.15;297.14;296.14;295.09;294.16;293.11;292.11;291.1;290.09;289.08;288.15;287.07;283.09;282.08;281.08;280.13;279.12;278.12;277.11;276.11;275.1;274.09;273.09;272.08;271.07;270.08;269.08;268.07;267.06;266.16;265.12;264.11;263.1;262.06;261.09;260.08;259.11;257.09;255.1;253.08;252.05;251.07;250.06;249.05;248.08;247.11;246.1;245.09;241.08;239.07;238.08;237.09;236.09;235.07;234.06;233.06;232.05;231.11;229.1;225.09;224.08;223.07;222.06;221.09;220.07;219.08;218.08;217.06;213.09;212.08;211.07;210.06;209.1;208.05;207.08;206.07;205.06;204.05;199.12;198.11;197.09;196.06;195.08;194.04;193.06;192.05;191.09;190.04;187.12;186.11;185.1;184.06;183.05;182.04;181.11;180.07;179.08;178.05;177.07;176.03;175.12;174.11;173.1;172.1;171.09;170.04;169.11;168.1;167.08;166.07;165.07;164.03;163.05;160.11;159.12;158.09;157.08;156.08;155.09;154.05;153.11;152.07;151.09;150.05;149.07;147.12;145.11;144.09;143.08;142.1;141.07;140.08;139.06;138.07;137.08;136.08;134.06;132.04;131.08;130.1;129.11;128.08;127.1;126.05;125.05;124.09;123.07;122.06;121.05;120.04;118.1;116.07;115.03;114.1;113.05;112.09;111.08;110.07;109.05;108.04;105.03;62;311;318;65;675;689;131,,reported,,chunk_5169ef13c098eb092bf9,candidate,Structured compound record mined from local corpus text.
cmp_c9b95e30600ad0,entity_c9b95e30600ad023,reported,reported,Lysine-bx,,betalain,,C15H21N3O6,339.14303540754,,,340.1503,320.12;319.09;318.11;312.16;311.15;310.14;309.11;308.16;307.13;306.14;305.11;304.13;303.1;302.11;301.08;300.16;298.14;297.11;296.16;295.09;294.14;293.14;292.13;291.13;290.15;289.12;288.13;287.1;286.12;285.09;284.16;283.09;282.14;281.08;280.17;279.13;278.15;277.12;276.13;275.1;274.12;273.12;271.11;270.08;269.08;268.13;267.06;266.15;265.12;264.17;263.07;262.16;261.12;260.14;259.11;257.09;255.1;254.09;253.08;252.13;251.07;250.12;249.05;248.08;247.11;246.06;245.06;243.11;241.08;239.07;238.16;237.05;236.09;235.07;234.12;233.09;232.05;231.08;225.09;224.08;223.07;222.06;221.06;219.08;217.06;213.09;212.08;211.07;210.06;209.06;208.05;207.08;206.07;205.06;204.05;198.08;197.13;196.06;195.08;194.04;193.06;192.05;191.05;190.04;185.13;184.06;183.05;182.1;181.1;180.07;179.08;178.05;177.07;176.03;175.05;171.11;170.1;168.03;167.08;166.07;165.07;164.07;163.09;159.11;158.1;157.1;156.09;155.08;154.09;153.08;152.07;151.09;150.02;149.07;148.08;147.11;146.1;145.1;144.09;143.08;142.11;141.1;140.07;139.09;138.05;137.03;136.08;134.06;132.1;131.12;130.09;129.08;128.07;127.09;126.05;125.11;124.08;123.07;122.06;121.05;120.04;119.12;117.1;116.03;115.03;114.09;113.06;112.08;111.04;110.06;109.08;108.08;105.03;56;65;675;689;132,,reported,,chunk_a1bc81b25bcc7590d255,candidate,Structured compound record mined from local corpus text.
