rule_id,compound_class,subclass,source_entity,target_entity,source_entity_id,target_entity_id,transformation_name,evidence_type,template_support_level,candidate_policy,propagation_policy,reaction_arity,reactant_entities,product_entities,anchor_reactant_index,network_anchor_role,resolved_network_anchor_count,anchor_resolution_stage,reaction_type,reaction_operator,formula_equation,reactant_form_ids,product_form_ids,fragment_evidence_contract,calculated_delta_mass,chemical_validation_status,product_resolution_status,derivation_id,delta_mass,direction,repeatable,max_repeat,required_context,evidence_ids,review_status,review_note
tr_2138cffe28eeac,ginsenoside,,koryoginsenoside,ginsenoside Re1,entity_ad12e53dcb453643,entity_2ec6b6cd03228d6e,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_ad12e53dcb453643"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_2ec6b6cd03228d6e"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C54H92O24 -> C48H82O19,"[""form_fb90cd582faea142""]","[""form_ee6afa69e4cbce36""]",{},-162.052823,valid,unique_reported_entity,derivation_a1f7cd543d5793,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_54bfeebe7b70e1,ginsenoside,,Ginsenoside Re,ginsenoside Rg2,entity_23d34ff9f882b214,entity_52946a3c681989c1,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_23d34ff9f882b214"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_52946a3c681989c1"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O18 -> C42H72O13,"[""form_db88fdae80105092""]","[""form_3393305ea80a2dd7""]",{},-162.052823,valid,unique_reported_entity,derivation_1cea9e5ee6d747,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_eaf9603820d008,ginsenoside,,G-Rc,Ginsenoside Rd,entity_1f50137473f79c32,entity_6cf53cd8e18ecbba,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_1f50137473f79c32"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_6cf53cd8e18ecbba"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C53H90O22 -> C48H82O18,"[""form_f7158d1a82dd7d29""]","[""form_301a8c7f3bc70122""]",{},-132.042259,valid,unique_reported_entity,derivation_3770044ec759ce,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_3b6794066da8db,ginsenoside,,ginsenoside Re6,Ginsenoside Rg1,entity_52e69b9be833c34b,entity_d96110b1470152a6,loss of reported but component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_52e69b9be833c34b"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_d96110b1470152a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_but_component,C46H76O15 -> C42H72O14,"[""form_0af0834bfc9aaae9""]","[""form_7e15527b576a6354""]",{},-68.026215,valid,unique_reported_entity,derivation_1ed491f3a85b84,-68.026215,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_15955d34e68303239283;chunk_3fbcfd2a032f66b908a5;chunk_882470a12bfb0084bea7;chunk_cede274bcb6c91cff19e,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_7f4ed62dd43c17,ginsenoside,,Ginsenoside Rb3,Vina-ginsenoside,entity_51ddcb86ca8d9896,entity_e6fc8f55fdc2bbc6,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_51ddcb86ca8d9896"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_e6fc8f55fdc2bbc6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C53H90O22 -> C47H80O17,"[""form_d296c75372b86da0""]","[""form_6de90b65c2f8cc3f""]",{},-162.052823,valid,unique_reported_entity,derivation_3250da38dd44e0,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4;chunk_3b867ed59739d5a22268;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_48e050f7ea10af,ginsenoside,,Pseudoginsenoside Rc1,Acetyl-Ginsenoside Rg3,entity_3619e1049b80d09d,entity_6fb97f378aaa39ff,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_3619e1049b80d09d"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_6fb97f378aaa39ff"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C50H84O19 -> C44H74O14,"[""form_c693ebf974be9821""]","[""form_a534b78873d22276""]",{},-162.052823,valid,unique_reported_entity,derivation_dc0d442b4bed6d,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_61004029bc1f218b90c1;chunk_654d2a4219b13a49d8a1;chunk_8d91bddac5b66a96dcd3,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_efc45d7f7fedae,ginsenoside,,Dehydrated-protop anaxatriol+Xyl/Ara+,noto-T5 isomer,entity_0872f7980baff56a,entity_2da943f01efac484,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_0872f7980baff56a"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_2da943f01efac484"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C47H78O17 -> C41H68O12,"[""form_cf92b986b18c7270""]","[""form_9943d2739f73f8fd""]",{},-162.052823,valid,unique_reported_entity,derivation_b1cd35790dd9d5,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_61d5b07d3c76866a378e;chunk_88e8e2b26c7dc04926aa;chunk_c978f98109b764eb4405;chunk_cd666b06466a5a2b5984,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_cb664577400608,ginsenoside,,Acetyl gypenoside,Acetyl-Ginsenoside Rg3,entity_caf9176368c9f933,entity_6fb97f378aaa39ff,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_caf9176368c9f933"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_6fb97f378aaa39ff"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C50H84O19 -> C44H74O14,"[""form_8672bf959e1ebc91""]","[""form_a534b78873d22276""]",{},-162.052823,valid,unique_reported_entity,derivation_ca1c4c64f7b8a0,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_61004029bc1f218b90c1;chunk_9d87269f94909f211bfd,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_5a842c1dc8f279,ginsenoside,,ginsenoside Re4,Ginsenoside Rg1,entity_6a4dd182e0ce4718,entity_d96110b1470152a6,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_6a4dd182e0ce4718"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_d96110b1470152a6"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C47H80O18 -> C42H72O14,"[""form_2142377cb9d1d762""]","[""form_7e15527b576a6354""]",{},-132.042259,valid,unique_reported_entity,derivation_1736fdda5b634e,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_f7ac2a7695b2ef,ginsenoside,,ginsenoside Rs2,pseudoginsenosid,entity_65badd991c896f99,entity_47dbc528370f3c1f,loss of reported ara(f) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_65badd991c896f99"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_47dbc528370f3c1f"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_f_component,C55H92O23 -> C50H84O19,"[""form_919a469420f7e72a""]","[""form_9848c2e2ea3acb86""]",{},-132.042259,valid,unique_reported_entity,derivation_d27a0a06a99def,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_1c1e6578ab8c9a02d5a4,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_2589c11490a1dd,ginsenoside,,Acetyl malonyl-ginsenosid e Re,Malonyl-ginsenosid e Re isomer,entity_a480425d92864418,entity_ce1f217c857b8b8e,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_a480425d92864418"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_ce1f217c857b8b8e"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C53H86O22 -> C51H84O21,"[""form_ca9c23fbd7177d4a""]","[""form_5055068c58f04786""]",{},-42.010565,valid,unique_reported_entity,derivation_c1723fc5f59311,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_3d617d8ad57e62b642c7;chunk_93badd385d996c9aed5c;chunk_996fc906ea2c371394fd;chunk_d2ee36efb85368dc23d1,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_c2347e7528e21c,ginsenoside,,G-Rs2,Ginsenoside Rc,entity_2782aa795f2975f1,entity_56af8ed5402cfe0b,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2782aa795f2975f1"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_56af8ed5402cfe0b"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C55H92O23 -> C53H90O22,"[""form_d5d3812ffe8c5f7b""]","[""form_1be600cfda8b63c2""]",{},-42.010565,valid,unique_reported_entity,derivation_9ff71bd7acdc4f,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_1c1e6578ab8c9a02d5a4;chunk_2c82b7e414372849f471;chunk_422e82f9c16efd5c8866;chunk_784ca4f837c7a19c3aad;chunk_882470a12bfb0084bea7,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_7e4facc649ea7e,ginsenoside,,ginsenoside Re5,Oxidated-protopan axatriol+Glc,entity_f4ede85d52949b36,entity_523d29e7fb0d53f4,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_f4ede85d52949b36"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_523d29e7fb0d53f4"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C42H72O15 -> C36H62O10,"[""form_eb63fa93cd069529""]","[""form_4f453f5ee457eaf5""]",{},-162.052823,valid,unique_reported_entity,derivation_bc85295d39a3fa,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_48ab71a520d8f796381f;chunk_8b0d4fd16f7534c1e694,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_ef264bef569de3,ginsenoside,,G-Ra1,Ginsenoside Rb3,entity_0e0a32a9e1a4d4c1,entity_51ddcb86ca8d9896,loss of reported ara(p) component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_0e0a32a9e1a4d4c1"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_51ddcb86ca8d9896"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ara_p_component,C58H98O26 -> C53H90O22,"[""form_e60310999e8e4879""]","[""form_d296c75372b86da0""]",{},-132.042259,valid,unique_reported_entity,derivation_dc462c3f0d7370,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_3b867ed59739d5a22268;chunk_784ca4f837c7a19c3aad;chunk_aca53f9764a6bda613c7;chunk_e67625aea59d74264f63,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_9a7544abd00e5b,ginsenoside,,Dehydrogenated-pr otopanaxatriol+3Glc,Protopanaxadiol+Gl u A+3Glc,entity_c9402a61578a6ecc,entity_faf1432c24f744da,loss of reported malonyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_c9402a61578a6ecc"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_faf1432c24f744da"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_malonyl_component,C57H92O27 -> C54H90O24,"[""form_0917668b7db1a71f""]","[""form_6a6fb08e97bfb198""]",{},-86.000394,valid,unique_reported_entity,derivation_4437c5b59d011c,-86.000394,source_to_target,FALSE,1,real resolved network anchor,chunk_772144b2e1305d68f4bc;chunk_0b019fc789cec76173a6;chunk_550e85352df64c6bed8f;chunk_70ee31f1ea683e9c98f8;chunk_7c2cbe98b4fa28c580ef;chunk_95f9f0c8cef7f2db7ca5;chunk_cfb39ba3355e1c430b34,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_8efcc0be0c060a,ginsenoside,,G-Rb3,Ginsenoside Rd,entity_38d79c2f72ee3833,entity_6cf53cd8e18ecbba,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_38d79c2f72ee3833"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_6cf53cd8e18ecbba"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C53H90O22 -> C48H82O18,"[""form_bc23e7afc30d5b9d""]","[""form_301a8c7f3bc70122""]",{},-132.042259,valid,unique_reported_entity,derivation_f0b507f448cee9,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_784ca4f837c7a19c3aad,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_7588b222333263,ginsenoside,,Quinquenoside R1,G-Rb1,entity_18b749064f08c778,entity_8a8de1145f59f199,loss of reported ac component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_18b749064f08c778"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_8a8de1145f59f199"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_ac_component,C56H94O24 -> C54H92O23,"[""form_d9af9bd70a3593b8""]","[""form_f255d9982516474c""]",{},-42.010565,valid,unique_reported_entity,derivation_27ada9e9256586,-42.010565,source_to_target,FALSE,1,real resolved network anchor,chunk_a8a31155a0b2bb6655b5;chunk_1c1e6578ab8c9a02d5a4;chunk_39550165b91703d596a2;chunk_784ca4f837c7a19c3aad;chunk_a1805dae0ab969b92d9b;chunk_b30b2c401321bfd9dbf3;chunk_c8e9107bce1afd08ab84,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_c7c09febfbeeff,ginsenoside,,ginsenoside Re1,G-Rf,entity_2ec6b6cd03228d6e,entity_fc7578bb143494c5,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_2ec6b6cd03228d6e"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_ee6afa69e4cbce36""]","[""form_3892af7899663cbb""]",{},-162.052823,valid,unique_reported_entity,derivation_d107a4f235ff0e,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_17559ab5861cab223c30;chunk_1c1e6578ab8c9a02d5a4;chunk_882470a12bfb0084bea7;chunk_ce301891eaa5f1eecc48,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_ca52894b1ff7e2,ginsenoside,,Notoginsenoside R1,notoginsenoside R2,entity_1c128e71fedcf015,entity_9a56f24d40f60377,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_1c128e71fedcf015"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_9a56f24d40f60377"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C47H80O18 -> C41H70O13,"[""form_3a4457373a7d4f42""]","[""form_9cd8e06e3537bc21""]",{},-162.052823,valid,unique_reported_entity,derivation_2f7b3d6549a310,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_350cbe9d67e78502c37e,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_47a355dcb50303,ginsenoside,,G-Re1,G-Rf,entity_b8ed38e87c37b24f,entity_fc7578bb143494c5,loss of reported glc component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_b8ed38e87c37b24f"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_fc7578bb143494c5"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_glc_component,C48H82O19 -> C42H72O14,"[""form_f27de16efb5164e9""]","[""form_3892af7899663cbb""]",{},-162.052823,valid,unique_reported_entity,derivation_22f272564d144d,-162.052823,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_15955d34e68303239283;chunk_17559ab5861cab223c30;chunk_1c1e6578ab8c9a02d5a4;chunk_882470a12bfb0084bea7;chunk_ce301891eaa5f1eecc48,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
tr_e3f87854a5b34d,ginsenoside,,Malonyl-ginsenosid e Rb3,Malonyl-ginsenosid e Rd isomer,entity_b84a691072c9c3c4,entity_f5a35bdebdc9fae4,loss of reported xyl component,literature_inferred,,,,1,"[{""coefficient"":1,""entity_id"":""entity_b84a691072c9c3c4"",""role"":""substrate""}]","[{""coefficient"":1,""entity_id"":""entity_f5a35bdebdc9fae4"",""role"":""product""}]",0,substrate,0,network_preflight,unary_literature_transformation,loss_of_reported_xyl_component,C56H92O25 -> C51H84O21,"[""form_20c5c3f6fe0bc45c""]","[""form_fe4c2564759a91a8""]",{},-132.042259,valid,unique_reported_entity,derivation_fd7412ca06122d,-132.042259,source_to_target,FALSE,1,real resolved network anchor,chunk_adad5f853e121b5f435a;chunk_2f6f8a757f20e58b3e80;chunk_5841c168bd2ba0ca31fe;chunk_9f93d616b48dc6c4b28a,candidate,Independent loss-mechanism evidence joined to co-reported entity component profiles with an exact formula balance.
